timestamp,accel_x,accel_y,accel_z,omega_x,omega_y,omega_z,mag_x,mag_y,mag_z,roll,pitch,yaw,volt_main,pressure,temperature,elevator,aileron,rudder_l,rudder_r,state,opmode
1203040,15,34,2041,17,35,-7,0,0,0,-67,204,-16991,1374,-5025,3768,0,0,0,0,1,1
1203136,5,46,2039,-13,60,-40,0,0,0,-15,214,-17015,1373,-5004,3768,0,0,0,0,1,1
1203232,15,33,2037,31,-32,-15,0,0,0,1,229,-17054,1370,-5023,3768,0,0,0,0,1,1
1203334,10,42,2027,17,-25,23,0,0,0,-34,241,-17037,1372,-5009,3770,0,0,0,0,1,1
1203440,22,43,2056,-32,25,-17,0,0,0,-31,237,-17045,1371,-4993,3770,0,0,0,0,1,1
1203536,-9,42,2039,20,6,2,0,0,0,3,213,-17081,1371,-4998,3770,0,0,0,0,1,1
1203639,3,36,2035,-26,-46,27,0,0,0,-25,228,-17074,1371,-5028,3770,0,0,0,0,1,1
1203734,32,52,2041,16,15,-2,0,0,0,-35,217,-17050,1374,-5030,3770,0,0,0,0,1,1
1203840,-6,36,2037,7,23,-33,0,0,0,-19,246,-17070,1376,-5028,3768,0,0,0,0,1,1
1203937,3,44,2035,-16,-4,3,0,0,0,-9,224,-17074,1374,-5026,3768,0,0,0,0,1,1
1204038,15,33,2036,-7,-20,10,0,0,0,-29,242,-17058,1372,-5051,3768,0,0,0,0,1,1
1204135,10,47,2040,-14,4,-5,0,0,0,-29,237,-17062,1372,-5058,3768,0,0,0,0,1,1
1204240,6,39,2033,20,9,-6,0,0,0,-13,229,-17072,1372,-5013,3770,0,0,0,0,1,1
1204337,-13,50,2030,29,8,-11,0,0,0,-5,247,-17085,1371,-5003,3768,0,0,0,0,1,1
1204439,-17,43,2020,6,12,-14,0,0,0,3,259,-17113,1372,-5034,3768,0,0,0,0,1,1
1204535,16,39,2030,2,7,-3,0,0,0,5,263,-17124,1371,-5026,3768,0,0,0,0,1,1
1204641,-17,37,2044,24,3,-4,0,0,0,-11,246,-17122,1373,-5026,3768,0,0,0,0,1,1
1204743,12,46,2035,5,25,-8,0,0,0,0,251,-17125,1373,-5026,3766,0,0,0,0,1,1
1204839,-6,35,2035,3,9,1,0,0,0,2,247,-17131,1374,-5014,3766,0,0,0,0,1,1
1204935,9,46,2039,6,-10,7,0,0,0,-7,246,-17131,1373,-4985,3766,0,0,0,0,1,1
1205041,-10,38,2050,-2,1,-1,0,0,0,-8,250,-17122,1374,-4993,3766,0,0,0,0,1,1
1205143,15,33,2044,9,34,-20,0,0,0,12,239,-17136,1374,-4975,3766,0,0,0,0,1,1
1205239,-1,31,2042,-7,-14,8,0,0,0,20,244,-17144,1372,-4992,3766,0,0,0,0,1,1
1205335,24,51,2039,2,-21,12,0,0,0,-13,231,-17121,1371,-5009,3766,0,0,0,0,1,1
1205447,-2,50,2040,1,13,-6,0,0,0,-19,235,-17125,1372,-4990,3765,0,0,0,0,1,1
1205543,17,42,2035,-26,-2,5,0,0,0,-3,205,-17138,1372,-5010,3765,0,0,0,0,1,1
1205640,-7,29,2042,3,-10,7,0,0,0,-8,209,-17132,1372,-5002,3765,0,0,0,0,1,1
1205736,28,31,2042,-9,-18,20,0,0,0,-40,207,-17106,1373,-5030,3764,0,0,0,0,1,1
1205832,-7,36,2038,8,39,-12,0,0,0,-39,213,-17095,1373,-5033,3764,0,0,0,0,1,1
1205944,7,40,2039,-3,30,-25,0,0,0,8,205,-17119,1374,-5012,3764,0,0,0,0,1,1
1206040,-1,31,2029,-1,-22,21,0,0,0,4,220,-17113,1374,-5006,3764,0,0,0,0,1,1
1206136,-15,33,2042,6,-16,-1,0,0,0,-20,242,-17094,1372,-5006,3764,0,0,0,0,1,1
1206232,7,38,2033,23,17,-8,0,0,0,-12,223,-17102,1371,-5005,3765,0,0,0,0,1,1
1206344,11,33,2038,-8,-17,6,0,0,0,-9,225,-17110,1372,-5007,3764,0,0,0,0,1,1
1206441,-3,42,2034,11,-9,12,0,0,0,-31,224,-17098,1371,-5003,3764,0,0,0,0,1,1
1206536,13,46,2032,-3,18,-12,0,0,0,-24,226,-17105,1371,-5025,3765,0,0,0,0,1,1
1206633,9,37,2040,2,3,-5,0,0,0,-10,231,-17120,1372,-5009,3765,0,0,0,0,1,1
1206745,0,39,2041,-3,-5,7,0,0,0,-16,234,-17116,1372,-5003,3765,0,0,0,0,1,1
1206841,-8,48,2034,5,32,-16,0,0,0,-7,225,-17113,1374,-5001,3765,0,0,0,0,1,1
1206937,5,43,2038,-6,17,-18,0,0,0,12,231,-17123,1374,-5018,3765,0,0,0,0,1,1
1207033,-10,38,2030,15,-35,16,0,0,0,1,232,-17112,1374,-5022,3766,0,0,0,0,1,1
1207145,23,45,2042,-16,-11,11,0,0,0,-30,220,-17084,1372,-4992,3766,0,0,0,0,1,1
1207242,19,37,2033,-1,29,-17,0,0,0,-18,214,-17085,1372,-5004,3765,0,0,0,0,1,1
1207338,14,20,2031,13,-14,11,0,0,0,-8,210,-17087,1371,-5015,3766,0,0,0,0,1,1
1207433,12,37,2044,81,-26,17,0,0,0,-41,208,-17065,1371,-5027,3765,0,0,0,0,1,1
1207546,1,40,2044,-37,22,-10,0,0,0,-42,219,-17062,1371,-5016,3765,0,0,0,0,1,1
1207641,-11,35,2037,6,25,-17,0,0,0,-18,215,-17084,1372,-5035,3765,0,0,0,0,1,1
1207738,11,46,2043,9,-19,4,0,0,0,-16,230,-17086,1374,-5037,3764,0,0,0,0,1,1
1207834,-5,38,2043,25,-28,9,0,0,0,-45,241,-17060,1373,-5002,3764,0,0,0,0,1,1
1207946,18,41,2035,4,20,-11,0,0,0,-47,227,-17048,1374,-5027,3764,0,0,0,0,1,1
1208042,-1,38,2044,-30,25,-12,0,0,0,-18,220,-17059,1372,-5024,3764,0,0,0,0,1,1
1208139,12,38,2037,29,-24,7,0,0,0,-11,215,-17058,1375,-5002,3764,0,0,0,0,1,1
1208234,11,35,2035,-38,-6,27,0,0,0,-28,222,-17042,1372,-5015,3764,0,0,0,0,1,1
1208347,14,35,2035,-3,-3,10,0,0,0,-42,192,-17021,1372,-5024,3764,0,0,0,0,1,1
1208442,-7,32,2037,10,4,-2,0,0,0,-36,215,-17024,1370,-5004,3764,0,0,0,0,1,1
1208539,14,33,2037,34,5,-2,0,0,0,-21,215,-17038,1372,-4989,3763,0,0,0,0,1,1
1208635,-26,38,2052,14,11,-8,0,0,0,-16,228,-17043,1371,-4983,3763,0,0,0,0,1,1
1208747,-11,35,2049,8,7,-6,0,0,0,-10,209,-17064,1372,-5027,3764,0,0,0,0,1,1
1208843,23,38,2031,-19,-33,-17,0,0,0,-19,227,-17053,1373,-4998,3764,0,0,0,0,1,1
1208939,0,29,2035,17,18,24,0,0,0,-14,232,-17050,1373,-4996,3764,0,0,0,0,1,1
1209035,-7,39,2043,-40,5,-6,0,0,0,-21,255,-17048,1373,-5012,3764,0,0,0,0,1,1
1209147,28,48,2037,9,0,-11,0,0,0,-15,221,-17049,1374,-5022,3764,0,0,0,0,1,1
1209243,-7,39,2034,-27,-1,8,0,0,0,-10,254,-17052,1372,-4982,3764,0,0,0,0,1,1
1209340,7,43,2035,36,0,2,0,0,0,-10,241,-17055,1370,-5005,3765,0,0,0,0,1,1
1209430,2,42,2035,-25,-4,-3,0,0,0,-6,245,-17066,1371,-5011,3765,0,0,0,0,1,1
1209526,13,45,2044,2,3,-9,0,0,0,-1,238,-17072,1371,-5015,3765,0,0,0,0,1,1
1209644,26,49,2035,-3,-12,5,0,0,0,-5,239,-17077,1371,-5022,3765,0,0,0,0,1,1
1209740,11,35,2032,5,2,14,0,0,0,-15,245,-17070,1373,-5005,3765,0,0,0,0,1,1
1209830,0,46,2040,-17,24,-10,0,0,0,-11,230,-17068,1374,-4981,3765,0,0,0,0,1,1
1209926,0,27,2042,17,2,0,0,0,0,1,255,-17073,1376,-4992,3765,0,0,0,0,1,1
1210044,-4,41,2041,14,-28,11,0,0,0,-19,240,-17061,1373,-4992,3765,0,0,0,0,1,1
1210141,5,48,2025,-24,9,-6,0,0,0,-22,246,-17057,1373,-4997,3765,0,0,0,0,1,1
1210231,18,39,2047,9,12,-14,0,0,0,0,238,-17074,1372,-4987,3765,0,0,0,0,1,1
1210326,1,49,2022,15,-16,3,0,0,0,-3,248,-17076,1372,-4970,3765,0,0,0,0,1,1
1210445,-1,45,2036,15,-1,3,0,0,0,-18,260,-17074,1372,-4973,3766,0,0,0,0,1,1
1210535,-8,45,2023,-8,24,-17,0,0,0,0,256,-17094,1371,-4983,3766,0,0,0,0,1,1
1210630,-15,48,2033,-1,-12,1,0,0,0,13,275,-17110,1370,-4972,3766,0,0,0,0,1,1
1210727,13,54,2033,-2,-27,16,0,0,0,-3,252,-17098,1374,-4977,3765,0,0,0,0,1,1
1210845,-5,45,2041,-34,-24,8,0,0,0,-6,266,-17091,1374,-4957,3765,0,0,0,0,1,1
1210935,1,47,2033,7,1,-4,0,0,0,-2,235,-17090,1373,-4993,3765,0,0,0,0,1,1
1211031,4,45,2044,-3,-6,8,0,0,0,3,252,-17084,1372,-4985,3765,0,0,0,0,1,1
1211127,-11,40,2032,7,-4,11,0,0,0,-15,251,-17066,1374,-4987,3764,0,0,0,0,1,1
1211239,7,38,2034,-4,21,4,0,0,0,-23,240,-17055,1371,-4990,3764,0,0,0,0,1,1
1211335,-3,40,2038,-12,4,1,0,0,0,-13,229,-17061,1372,-4982,3764,0,0,0,0,1,1
1211432,10,37,2039,2,-3,0,0,0,0,-19,242,-17056,1371,-4988,3764,0,0,0,0,1,1
1211528,1,39,2042,-7,4,-8,0,0,0,-18,220,-17059,1372,-4980,3764,0,0,0,0,1,1
1211647,13,31,2036,-4,5,-4,0,0,0,-6,232,-17065,1371,-4964,3764,0,0,0,0,1,1
1211737,1,32,2036,19,-3,0,0,0,0,-9,229,-17064,1374,-5000,3764,0,0,0,0,1,1
1211833,13,48,2036,-7,9,-8,0,0,0,-4,232,-17067,1374,-4983,3764,0,0,0,0,1,1
1211929,-10,50,2033,14,-6,0,0,0,0,2,230,-17065,1372,-4991,3764,0,0,0,0,1,1
1212041,9,59,2043,-29,-10,10,0,0,0,-12,230,-17059,1374,-5008,3764,0,0,0,0,1,1
1212137,4,11,2035,5,-13,6,0,0,0,-14,234,-17051,1374,-4998,3764,0,0,0,0,1,1
1212233,13,43,2034,9,13,-17,0,0,0,-6,241,-17050,1371,-4991,3764,0,0,0,0,1,1
1212335,13,40,2041,46,0,-1,0,0,0,4,231,-17058,1371,-4972,3764,0,0,0,0,1,1
1212441,28,45,2040,-19,1,12,0,0,0,-4,254,-17056,1372,-4964,3764,0,0,0,0,1,1
1212537,-6,39,2033,16,-13,6,0,0,0,-15,249,-17059,1371,-4983,3763,0,0,0,0,1,1
1212634,19,37,2032,0,5,-15,0,0,0,-4,262,-17068,1372,-4976,3763,0,0,0,0,1,1
1212736,37,49,2030,4,-15,4,0,0,0,-10,242,-17067,1374,-4968,3762,0,0,0,0,1,1
1212831,11,39,2027,24,-1,2,0,0,0,-20,257,-17058,1375,-4929,3762,0,0,0,0,1,1
1212938,-3,45,2034,16,22,-14,0,0,0,-9,247,-17060,1374,-4959,3762,0,0,0,0,1,1
1213034,15,36,2029,-36,21,-5,0,0,0,0,261,-17065,1372,-4951,3762,0,0,0,0,1,1
1213136,-17,59,2033,42,9,2,0,0,0,0,255,-17065,1373,-4926,3762,0,0,0,0,1,1
1213232,-19,46,2032,16,22,-27,0,0,0,29,266,-17076,1371,-4963,3762,0,0,0,0,1,1
1213338,0,37,2046,31,-2,14,0,0,0,25,279,-17096,1374,-4947,3762,0,0,0,0,1,1
1213440,5,70,2051,32,-41,2,0,0,0,10,287,-17099,1371,-4963,3762,0,0,0,0,1,1
1213537,28,42,2028,49,19,-55,0,0,0,20,317,-17116,1372,-4960,3762,0,0,0,0,1,1
1213633,-17,64,2046,-1,33,-12,0,0,0,66,324,-17181,1370,-4927,3761,0,0,0,0,1,1
1213739,-8,70,2038,38,-5,19,0,0,0,43,333,-17199,1374,-4898,3762,0,0,0,0,1,1
1213841,-15,74,2031,-19,38,-11,0,0,0,39,326,-17198,1374,-4966,3761,0,0,0,0,1,1
1213937,14,82,2040,42,45,-52,0,0,0,106,341,-17248,1374,-4954,3761,0,0,0,0,1,1
1214033,-50,22,2014,-6,-85,59,0,0,0,63,341,-17260,1363,-4970,3761,0,0,0,0,1,1
1214145,-3,72,2050,-7,-2,-4,0,0,0,26,347,-17228,1376,-4948,3761,0,0,0,0,1,1
1214241,-7,87,2041,17,61,-62,0,0,0,85,374,-17291,1372,-4918,3761,0,0,0,0,1,1
1214337,52,40,2061,-38,-38,-2,0,0,0,106,344,-17343,1371,-4900,3761,0,0,0,0,1,1
1214434,-40,68,2013,30,-29,13,0,0,0,75,360,-17343,1371,-4857,3759,0,0,0,0,1,1
1214546,-29,76,2030,-91,8,-15,0,0,0,63,320,-17360,1370,-4943,3759,0,0,0,0,1,1
1214642,-62,33,2038,64,34,-34,0,0,0,104,359,-17404,1372,-4878,3759,0,0,0,0,1,1
1214738,-20,76,2024,-46,-28,15,0,0,0,111,332,-17426,1365,-4860,3759,0,0,0,0,1,1
1214834,-18,53,1996,37,-45,17,0,0,0,84,331,-17422,1373,-4821,3759,0,0,0,0,1,1
1214946,-12,71,2046,-37,27,-27,0,0,0,97,329,-17437,1374,-4814,3758,0,0,0,0,1,1
1215042,-27,83,2032,-18,-15,7,0,0,0,114,334,-17461,1374,-4821,3758,0,0,0,0,1,1
1215138,-31,54,2023,-21,-18,10,0,0,0,89,316,-17456,1373,-4814,3757,0,0,0,0,1,1
1215234,-19,71,2048,6,14,0,0,0,0,95,327,-17460,1371,-4850,3757,0,0,0,0,1,1
1215347,-14,40,2013,-45,-16,20,0,0,0,99,302,-17471,1359,-4814,3757,0,0,0,0,1,1
1215442,-30,44,2038,0,-42,16,0,0,0,74,325,-17462,1371,-4827,3757,0,0,0,0,1,1
1215539,13,56,2036,17,30,-2,0,0,0,68,282,-17452,1372,-4857,3756,0,0,0,0,1,1
1215635,7,58,2031,-46,-7,6,0,0,0,78,301,-17459,1372,-4820,3756,0,0,0,0,1,1
1215746,-43,57,2034,11,-24,14,0,0,0,50,283,-17446,1374,-4807,3756,0,0,0,0,1,1
1215843,11,53,2054,-14,-5,-6,0,0,0,43,293,-17435,1373,-4814,3755,0,0,0,0,1,1
1215938,-17,43,2031,18,10,-8,0,0,0,60,287,-17435,1374,-4808,3756,0,0,0,0,1,1
1216035,-8,62,2028,16,7,0,0,0,0,65,280,-17438,1382,-4810,3755,0,0,0,0,1,1
1216147,-12,46,2042,37,10,-6,0,0,0,72,297,-17441,1374,-4823,3755,0,0,0,0,1,1
1216243,-11,40,2028,-11,-3,-5,0,0,0,77,287,-17439,1370,-4812,3755,0,0,0,0,1,1
1216339,-16,50,2044,2,-23,15,0,0,0,78,303,-17431,1372,-4817,3755,0,0,0,0,1,1
1216435,7,51,2028,0,-25,16,0,0,0,49,292,-17416,1371,-4847,3755,0,0,0,0,1,1
1216548,0,65,2041,-7,26,-18,0,0,0,59,287,-17414,1371,-4817,3755,0,0,0,0,1,1
1216644,-13,44,2038,6,10,-1,0,0,0,86,294,-17430,1370,-4818,3755,0,0,0,0,1,1
1216740,-50,50,2035,6,-29,15,0,0,0,74,296,-17432,1372,-4817,3755,0,0,0,0,1,1
1216836,-25,48,2034,53,-9,-30,0,0,0,74,329,-17439,1374,-4796,3755,0,0,0,0,1,1
1216948,48,65,2071,11,0,-12,0,0,0,91,324,-17442,1373,-4810,3755,0,0,0,0,1,1
1217044,-11,61,2052,0,18,1,0,0,0,89,327,-17455,1374,-4793,3755,0,0,0,0,1,1
1217140,-51,77,2035,-24,-19,5,0,0,0,96,350,-17476,1373,-4824,3755,0,0,0,0,1,1
1217236,-17,74,2031,10,19,-2,0,0,0,102,334,-17477,1371,-4799,3756,0,0,0,0,1,1
1217331,-26,83,2013,23,15,-8,0,0,0,114,355,-17489,1370,-4785,3756,0,0,0,0,1,1
1217444,22,90,2064,-36,-18,-6,0,0,0,132,346,-17510,1372,-4804,3756,0,0,0,0,1,1
1217540,-14,59,2008,-16,-3,12,0,0,0,108,342,-17502,1371,-4832,3755,0,0,0,0,1,1
1217636,-29,78,2039,4,-16,12,0,0,0,86,317,-17497,1372,-4817,3755,0,0,0,0,1,1
1217726,-10,65,2052,-4,1,-16,0,0,0,102,326,-17511,1372,-4818,3754,0,0,0,0,1,1
1217844,-43,34,2033,-6,-30,23,0,0,0,93,306,-17513,1373,-4793,3754,0,0,0,0,1,1
1217940,-4,42,2051,0,23,-16,0,0,0,84,321,-17502,1372,-4826,3754,0,0,0,0,1,1
1218036,-44,69,2050,31,26,-16,0,0,0,107,316,-17524,1374,-4803,3753,0,0,0,0,1,1
1218127,-15,42,2037,-14,-22,7,0,0,0,111,311,-17532,1374,-4788,3753,0,0,0,0,1,1
1218245,-35,70,2035,14,-14,21,0,0,0,83,319,-17511,1372,-4807,3753,0,0,0,0,1,1
1218340,-7,46,2032,25,15,-17,0,0,0,78,315,-17501,1371,-4781,3753,0,0,0,0,1,1
1218430,-30,57,2045,-38,16,-19,0,0,0,101,299,-17514,1370,-4824,3753,0,0,0,0,1,1
1218527,-26,36,2026,47,-15,7,0,0,0,101,331,-17510,1371,-4792,3753,0,0,0,0,1,1
1218645,-11,68,2056,-33,-14,3,0,0,0,85,316,-17506,1372,-4808,3752,0,0,0,0,1,1
1218741,-15,47,2033,19,11,-8,0,0,0,83,309,-17501,1383,-4793,3752,0,0,0,0,1,1
1218831,-27,56,2038,10,-6,4,0,0,0,85,289,-17503,1372,-4840,3752,0,0,0,0,1,1
1218927,-29,62,2042,-2,11,-14,0,0,0,94,296,-17511,1376,-4774,3750,0,0,0,0,1,1
1219045,-42,48,2030,10,-19,5,0,0,0,92,300,-17513,1374,-4807,3750,0,0,0,0,1,1
1219141,6,60,2042,-27,-3,9,0,0,0,76,277,-17499,1371,-4771,3750,0,0,0,0,1,1
1219232,-27,49,2025,1,20,-3,0,0,0,81,285,-17497,1371,-4799,3750,0,0,0,0,1,1
1219327,-27,46,2030,-10,0,-5,0,0,0,88,281,-17496,1372,-4817,3750,0,0,0,0,1,1
1219445,0,59,2039,16,-18,2,0,0,0,84,283,-17484,1372,-4822,3750,0,0,0,0,1,1
1219536,-18,39,2034,-28,-28,15,0,0,0,71,281,-17467,1371,-4775,3750,0,0,0,0,1,1
1219632,-15,55,2041,14,5,1,0,0,0,62,280,-17455,1372,-4806,3750,0,0,0,0,1,1
1219728,-23,52,2034,3,19,-1,0,0,0,66,275,-17456,1373,-4815,3750,0,0,0,0,1,1
1219846,-18,40,2031,5,-11,5,0,0,0,64,282,-17457,1376,-4779,3750,0,0,0,0,1,1
1219935,-5,41,2028,2,-1,-2,0,0,0,62,290,-17452,1374,-4761,3750,0,0,0,0,1,1
1220032,-18,59,2044,-3,-2,0,0,0,0,62,265,-17453,1372,-4763,3749,0,0,0,0,1,1
1220128,3,44,2042,9,0,-5,0,0,0,64,290,-17449,1373,-4763,3749,0,0,0,0,1,1
1220240,-6,56,2038,1,5,-1,0,0,0,66,266,-17443,1372,-4748,3749,0,0,0,0,1,1
1220336,-24,42,2035,25,7,-1,0,0,0,81,305,-17447,1372,-4765,3748,0,0,0,0,1,1
1220432,-24,60,2035,-7,-5,0,0,0,0,74,279,-17442,1371,-4769,3748,0,0,0,0,1,1
1220529,-40,56,2041,-36,-17,8,0,0,0,66,290,-17435,1370,-4724,3748,0,0,0,0,1,1
1220641,-21,51,2041,12,4,-5,0,0,0,61,269,-17423,1372,-4731,3748,0,0,0,0,1,1
1220736,-31,54,2042,12,11,0,0,0,0,68,275,-17418,1370,-4774,3748,0,0,0,0,1,1
1220833,-5,48,2029,-24,8,4,0,0,0,68,275,-17416,1373,-4767,3748,0,0,0,0,1,1
1220929,-14,46,2033,6,-2,3,0,0,0,67,270,-17409,1374,-4760,3748,0,0,0,0,1,1
1221041,-22,47,2036,-16,0,2,0,0,0,68,262,-17405,1372,-4774,3748,0,0,0,0,1,1
1221137,-13,43,2039,14,-6,13,0,0,0,62,274,-17395,1374,-4795,3748,0,0,0,0,1,1
1221233,-24,50,2037,-1,-25,13,0,0,0,52,261,-17381,1372,-4796,3749,0,0,0,0,1,1
1221335,-9,49,2036,8,6,3,0,0,0,50,274,-17360,1371,-4769,3749,0,0,0,0,1,1
1221442,-12,52,2039,11,-15,12,0,0,0,47,266,-17350,1370,-4797,3749,0,0,0,0,1,1
1221538,-5,51,2039,-5,-2,7,0,0,0,35,266,-17328,1370,-4791,3750,0,0,0,0,1,1
1221634,-10,49,2032,-8,11,-6,0,0,0,49,271,-17324,1371,-4788,3750,0,0,0,0,1,1
1221736,-2,46,2039,-5,-2,5,0,0,0,56,256,-17327,1373,-4830,3750,0,0,0,0,1,1
1221832,-17,38,2035,-7,-17,19,0,0,0,37,272,-17317,1372,-4818,3750,0,0,0,0,1,1
1221938,1,55,2038,2,7,2,0,0,0,35,260,-17297,1376,-4808,3750,0,0,0,0,1,1
1222040,-2,42,2042,0,7,-10,0,0,0,53,267,-17306,1382,-4828,3750,0,0,0,0,1,1
1222136,-10,45,2039,-2,-15,15,0,0,0,45,268,-17296,1374,-4817,3750,0,0,0,0,1,1
1222232,-11,45,2036,-9,-2,10,0,0,0,33,262,-17279,1372,-4795,3750,0,0,0,0,1,1
1222339,2,48,2044,11,1,5,0,0,0,38,260,-17262,1371,-4828,3750,0,0,0,0,1,1
1222440,-16,41,2035,-3,-16,10,0,0,0,23,264,-17238,1372,-4815,3750,0,0,0,0,1,1
1222536,10,51,2037,0,15,-5,0,0,0,27,261,-17226,1371,-4819,3750,0,0,0,0,1,1
1222632,4,44,2033,5,7,-1,0,0,0,39,263,-17234,1371,-4819,3750,0,0,0,0,1,1
1222739,-19,44,2029,-6,0,8,0,0,0,24,265,-17222,1364,-4859,3750,0,0,0,0,1,1
1222841,4,54,2038,6,22,-19,0,0,0,34,271,-17224,1374,-4819,3750,0,0,0,0,1,1
1222937,-14,44,2041,-1,-28,17,0,0,0,38,271,-17226,1374,-4823,3750,0,0,0,0,1,1
1223033,-27,51,2028,24,-25,11,0,0,0,13,281,-17205,1374,-4856,3750,0,0,0,0,1,1
1223145,1,48,2039,-7,26,-23,0,0,0,25,276,-17199,1372,-4832,3752,0,0,0,0,1,1
1223241,1,55,2029,18,16,-5,0,0,0,40,277,-17209,1372,-4855,3752,0,0,0,0,1,1
1223337,-11,44,2040,-5,-4,11,0,0,0,30,269,-17194,1372,-4872,3752,0,0,0,0,1,1
1223433,-27,47,2032,7,2,-7,0,0,0,29,283,-17189,1371,-4828,3753,0,0,0,0,1,1
1223545,-30,50,2041,13,3,-17,0,0,0,44,268,-17199,1371,-4823,3752,0,0,0,0,1,1
1223642,7,34,2043,-2,-8,2,0,0,0,44,276,-17199,1371,-4790,3752,0,0,0,0,1,1
1223738,-7,62,2050,-4,1,9,0,0,0,33,273,-17199,1372,-4825,3753,0,0,0,0,1,1
1223834,-25,25,2032,2,-10,1,0,0,0,30,294,-17201,1374,-4859,3753,0,0,0,0,1,1
1223945,-20,50,2046,-5,10,-16,0,0,0,41,272,-17210,1374,-4825,3753,0,0,0,0,1,1
1224042,7,46,2035,-12,9,2,0,0,0,55,295,-17224,1375,-4823,3753,0,0,0,0,1,1
1224138,4,43,2043,25,-13,16,0,0,0,36,291,-17217,1376,-4863,3753,0,0,0,0,1,1
1224234,-34,65,2029,-9,-13,2,0,0,0,17,284,-17209,1371,-4849,3753,0,0,0,0,1,1
1224346,-10,43,2032,-2,12,-17,0,0,0,44,293,-17221,1370,-4845,3753,0,0,0,0,1,1
1224442,-17,52,2044,-6,-15,0,0,0,0,59,298,-17231,1369,-4832,3752,0,0,0,0,1,1
1224538,-18,59,2037,3,4,6,0,0,0,45,288,-17228,1372,-4845,3752,0,0,0,0,1,1
1224635,8,48,2045,-20,13,-3,0,0,0,41,301,-17219,1370,-4832,3750,0,0,0,0,1,1
1224747,-14,56,2034,31,18,-14,0,0,0,53,296,-17230,1372,-4842,3750,0,0,0,0,1,1
1224843,11,42,2059,0,-32,6,0,0,0,54,285,-17236,1374,-4850,3750,0,0,0,0,1,1
1224939,-7,48,2047,-5,-7,5,0,0,0,40,296,-17225,1372,-4839,3750,0,0,0,0,1,1
1225035,-1,45,2040,13,17,-3,0,0,0,46,294,-17229,1374,-4844,3750,0,0,0,0,1,1
1225147,-12,34,2045,-21,1,-6,0,0,0,53,296,-17233,1374,-4823,3750,0,0,0,0,1,1
1225243,9,41,2049,14,-5,8,0,0,0,45,282,-17225,1371,-4857,3750,0,0,0,0,1,1
1225339,2,34,2059,-24,0,2,0,0,0,33,282,-17215,1369,-4818,3750,0,0,0,0,1,1
1225435,5,50,2040,6,4,-1,0,0,0,42,282,-17217,1372,-4818,3750,0,0,0,0,1,1
1225547,-8,51,2028,4,1,-4,0,0,0,42,281,-17214,1371,-4791,3750,0,0,0,0,1,1
1225643,1,53,2036,-13,6,-10,0,0,0,45,283,-17211,1373,-4859,3750,0,0,0,0,1,1
1225739,-16,51,2041,22,0,9,0,0,0,42,283,-17212,1372,-4850,3750,0,0,0,0,1,1
1225835,-8,53,2047,-22,-11,3,0,0,0,32,281,-17210,1374,-4845,3750,0,0,0,0,1,1
1225948,-4,52,2031,2,0,-4,0,0,0,41,284,-17211,1374,-4855,3750,0,0,0,0,1,1
1226044,7,51,2052,29,-7,6,0,0,0,39,275,-17208,1372,-4852,3750,0,0,0,0,1,1
1226140,-43,47,2043,0,6,6,0,0,0,29,278,-17200,1373,-4831,3750,0,0,0,0,1,1
1226236,17,37,2045,-5,15,-8,0,0,0,34,277,-17197,1370,-4823,3750,0,0,0,0,1,1
1226332,0,50,2038,-8,-9,2,0,0,0,38,273,-17192,1371,-4863,3750,0,0,0,0,1,1
1226444,19,55,2047,-8,-21,8,0,0,0,30,277,-17186,1371,-4860,3750,0,0,0,0,1,1
1226540,-16,74,2041,-8,-5,0,0,0,0,29,272,-17186,1371,-4853,3750,0,0,0,0,1,1
1226636,-11,48,2021,-2,-2,-5,0,0,0,32,273,-17184,1371,-4871,3750,0,0,0,0,1,1
1226726,19,62,2037,15,6,2,0,0,0,35,265,-17184,1374,-4820,3750,0,0,0,0,1,1
1226844,0,50,2043,15,10,-11,0,0,0,38,296,-17191,1373,-4845,3750,0,0,0,0,1,1
1226940,-8,44,2036,-5,14,-1,0,0,0,43,293,-17199,1373,-4846,3750,0,0,0,0,1,1
1227036,-23,41,2036,5,-13,-11,0,0,0,48,322,-17205,1373,-4820,3750,0,0,0,0,1,1
1227127,12,58,2033,-19,4,0,0,0,0,47,311,-17213,1374,-4879,3750,0,0,0,0,1,1
1227244,-13,45,2032,23,24,1,0,0,0,54,309,-17217,1371,-4818,3750,0,0,0,0,1,1
1227341,-16,62,2037,-9,-9,2,0,0,0,55,322,-17215,1370,-4857,3750,0,0,0,0,1,1
1227431,35,46,2037,6,-18,-3,0,0,0,60,311,-17217,1371,-4840,3750,0,0,0,0,1,1
1227527,15,60,2045,-35,3,5,0,0,0,54,307,-17214,1370,-4811,3750,0,0,0,0,1,1
1227645,10,63,2029,-13,-9,0,0,0,0,53,326,-17217,1371,-4842,3750,0,0,0,0,1,1
1227741,-10,68,2034,48,17,-2,0,0,0,56,289,-17222,1372,-4810,3749,0,0,0,0,1,1
1227838,-44,53,2024,-8,22,-16,0,0,0,74,334,-17249,1372,-4779,3749,0,0,0,0,1,1
1227928,-23,80,2035,31,-10,6,0,0,0,67,303,-17250,1372,-4797,3749,0,0,0,0,1,1
1228046,16,66,2036,-27,-5,11,0,0,0,52,311,-17239,1365,-4836,3748,0,0,0,0,1,1
